"";"ID";"Commune";"Langue";"Canton";"Poids";"An_Debut";"An_Fin";"F_1";"F_2"
"Maracon13";5790;"Maracon";"Français";"Vaud";6,06959680669742e-05;2008;2013;0,986415477686012;0,349009440467727
"Marchissy13";5430;"Marchissy";"Français";"Vaud";4,68614259043045e-05;2008;2013;-0,129094331327898;1,31372830531874
"Marly13";2206;"Marly";"Français";"Fribourg";0,000988918802205512;2008;2013;0,445484737906981;0,144074677199628
"Marsens13";2140;"Marsens";"Français";"Fribourg";0,000194075545037401;2008;2013;0,184626534672518;-0,110743317292441
"Martigny13";6136;"Martigny";"Français";"Valais";0,00183587165019156;2008;2013;-0,482643386328269;-0,118397893703082
"Martigny-Combe13";6137;"Martigny-Combe";"Français";"Valais";0,000260088319381064;2008;2013;-0,483139814724829;-0,543380775036659
"Massongex13";6215;"Massongex";"Français";"Valais";0,000186897259005494;2008;2013;-0,607186452094591;-0,509921559724692
"Massonnens13";2086;"Massonnens";"Français";"Fribourg";6,5687897892396e-05;2008;2013;0,302378542527925;-1,66166701390502
"Mathod13";5919;"Mathod";"Français";"Vaud";6,2968095744117e-05;2008;2013;-0,704222370115455;0,314569302801157
"Matran13";2208;"Matran";"Français";"Fribourg";0,000186974767753934;2008;2013;0,0760016465798638;0,218702798822347
"Mauborget13";5562;"Mauborget";"Français";"Vaud";1,46223275736394e-05;2008;2013;-1,22687694845103;-0,614888091024609
"Mauraz13";5488;"Mauraz";"Français";"Vaud";1,02304775713396e-05;2008;2013;0,875146767311774;0,562073380125676
"Meinier13";6629;"Meinier";"Français";"Genève";0,000245182542331794;2008;2013;0,187127302358506;1,18236300843697
"Ménières13";2027;"Ménières";"Français";"Fribourg";4,98738275838382e-05;2008;2013;-0,720374417393948;-1,17228005357225
"Mervelier13";6715;"Mervelier";"Français";"Jura";8,31875635332974e-05;2008;2013;2,01679370692052;-0,714154572716014
"Mettembert13";6716;"Mettembert";"Français";"Jura";2,07206882073314e-05;2008;2013;2,9213343218319;-0,136855075829546
"Mex (VD)13";5489;"Mex (VD)";"Français";"Vaud";6,70766005849781e-05;2008;2013;-0,814661630709673;0,83743876843216
"Meyrin13";6630;"Meyrin";"Français";"Genève";0,00172348927283172;2008;2013;1,78963212864412;0,2628595301722
"Mézières (FR)13";2087;"Mézières (FR)";"Français";"Fribourg";0,000137190841490204;2008;2013;-0,183562300652277;-0,989855474611585
"Mies13";5723;"Mies";"Français";"Vaud";0,000141760589443735;2008;2013;-1,12216698373683;1,831860547321
"Milvignes13";6416;"Milvignes";"Français";"Neuchâtel";0,00115947415925819;2008;2013;0,0881378604751233;0,515571953104919
"Misery-Courtion13";2272;"Misery-Courtion";"Français";"Fribourg";0,000166032041183965;2008;2013;0,241921874752221;-0,870465058194146
"Missy13";5821;"Missy";"Français";"Vaud";4,82040955897583e-05;2008;2013;-0,983296334345318;0,798964746210958
"Moiry13";5490;"Moiry";"Français";"Vaud";3,70688454006428e-05;2008;2013;0,686105567256384;0,0170494795482776
"Mollens (VD)13";5431;"Mollens (VD)";"Français";"Vaud";3,3267297818007e-05;2008;2013;-1,37862955334512;-0,45770560497251
"Molondin13";5921;"Molondin";"Français";"Vaud";2,99530180508756e-05;2008;2013;-1,98963073918121;-0,361991233092075
"Mont-la-Ville13";5491;"Mont-la-Ville";"Français";"Vaud";4,99041665583905e-05;2008;2013;0,0409130817760375;-0,774351932867492
"Mont-Noble13";6090;"Mont-Noble";"Français";"Valais";0,000152373153672166;2008;2013;-0,16064364567031;-0,116200513185256
"Mont-sur-Rolle13";5859;"Mont-sur-Rolle";"Français";"Vaud";0,000208978862609432;2008;2013;-0,815231902575259;1,05383913648623
"Mont-Vully13";2284;"Mont-Vully";"Français";"Fribourg";0,000469457558579647;2008;2013;-0,854788997743642;0,123755816494171
"Montagny (FR)13";2029;"Montagny (FR)";"Français";"Fribourg";0,000283033614787012;2008;2013;0,224877812479695;-1,12209322676104
"Montagny-près-Yverdon13";5922;"Montagny-près-Yverdon";"Français";"Vaud";7,4219259862912e-05;2008;2013;-0,0279154056825693;0,331328362020076
"Montanaire13";5693;"Montanaire";"Français";"Vaud";0,000299341283734463;2008;2013;-0,346527245571033;0,154321755225593
"Montcherand13";5756;"Montcherand";"Français";"Vaud";5,19412465447944e-05;2008;2013;-0,851836824791711;0,239942161908997
"Montet (Glâne)13";2089;"Montet (Glâne)";"Français";"Fribourg";3,60261702770123e-05;2008;2013;0,496803356611799;-0,964308831669533
"Montfaucon13";6751;"Montfaucon";"Français";"Jura";8,00074434069987e-05;2008;2013;1,02236463325611;-0,394961510076162
"Monthey13";6153;"Monthey";"Français";"Valais";0,00157129595914393;2008;2013;-0,259256861690834;-0,483808940617917
"Montilliez13";5540;"Montilliez";"Français";"Vaud";0,000161199784761832;2008;2013;-0,619179422240146;0,395717406406763
"Montpreveyres13";5792;"Montpreveyres";"Français";"Vaud";4,95134936842856e-05;2008;2013;1,89184942591031;0,314616167164552
"Montreux13";5886;"Montreux";"Français";"Vaud";0,00197760862753851;2008;2013;0,520053766063141;0,746723691910047
"Montricher13";5492;"Montricher";"Français";"Vaud";0,000107709799323265;2008;2013;-0,343732262343795;0,448122522411221
"Morges13";5642;"Morges";"Français";"Vaud";0,00154383509058116;2008;2013;0,765977898265715;1,12539532199632
"Morlon13";2143;"Morlon";"Français";"Fribourg";8,02690358108984e-05;2008;2013;-0,417595599909127;-0,014304437719734
"Morrens (VD)13";5527;"Morrens (VD)";"Français";"Vaud";0,000126948291818676;2008;2013;0,223460344594154;0,596281839410402
"Moudon13";5678;"Moudon";"Français";"Vaud";0,000369761142568993;2008;2013;0,226498292638155;0,0195781530609891
"Moutier13";700;"Moutier";"Français";"Berne";0,00108310862093051;2008;2013;1,88396529972928;-1,03775848017572
"Movelier13";6718;"Movelier";"Français";"Jura";5,01488737432693e-05;2008;2013;1,44135011632038;-2,28031425485594
"Muriaux13";6753;"Muriaux";"Français";"Jura";8,22416486256662e-05;2008;2013;0,622713045235581;-0,236729549274764
"Mutrux13";5563;"Mutrux";"Français";"Vaud";1,74386067539998e-05;2008;2013;1,26044416773728;-0,103587832400117
"Nendaz13";6024;"Nendaz";"Français";"Valais";0,000716565960675817;2008;2013;-0,303516226970751;-0,775085400484968
"Neuchâtel13";6458;"Neuchâtel";"Français";"Neuchâtel";0,00511431791389513;2008;2013;1,3276450317292;0,679506307079161
"Neyruz (FR)13";2211;"Neyruz (FR)";"Français";"Fribourg";0,000272569386527433;2008;2013;0,414341672475101;0,413379207251657
"Noble-Contrée13";6254;"Noble-Contrée";"Français";"Valais";0,000508985578162426;2008;2013;-0,349312216901441;-0,366436830776998
"Nods13";724;"Nods";"Français";"Berne";7,72244358175648e-05;2008;2013;0,499187239708388;-0,933040796226851
"Novalles13";5564;"Novalles";"Français";"Vaud";1,56000830360282e-05;2008;2013;-1,44101755598754;-0,0417087825177087
"Noville13";5408;"Noville";"Français";"Vaud";8,09444143385744e-05;2008;2013;-0,866907107998193;-0,454952992101994
"Nuvilly13";2035;"Nuvilly";"Français";"Fribourg";5,08755851507582e-05;2008;2013;0,405491148824094;-0,882891088033231
"Nyon13";5724;"Nyon";"Français";"Vaud";0,00153191420153533;2008;2013;1,00357878011698;1,12757763833032
"Ogens13";5680;"Ogens";"Français";"Vaud";3,21596758232921e-05;2008;2013;0,547930654611903;-0,553958704857281
"Ollon13";5409;"Ollon";"Français";"Vaud";0,000630309897837394;2008;2013;-0,432448885981755;0,4835711136826
"Onex13";6631;"Onex";"Français";"Genève";0,00171310150800423;2008;2013;1,8871811031257;0,217822950901011
"Onnens (VD)13";5565;"Onnens (VD)";"Français";"Vaud";5,0952758311139e-05;2008;2013;0,498918435637616;0,585997316328744
"Oppens13";5923;"Oppens";"Français";"Vaud";2,52026934882707e-05;2008;2013;0,384771624814642;-0,263596058871439
"Orbe13";5757;"Orbe";"Français";"Vaud";0,000496564541975569;2008;2013;0,628940201512883;0,348915575049393
"Orges13";5924;"Orges";"Français";"Vaud";3,33424272168733e-05;2008;2013;-0,0721983195508328;0,193574749366762
"Ormont-Dessous13";5410;"Ormont-Dessous";"Français";"Vaud";0,000120300413296133;2008;2013;-0,679372386132941;-0,693976672758676
"Ormont-Dessus13";5411;"Ormont-Dessus";"Français";"Vaud";0,000145326016058505;2008;2013;-1,8763163181547;0,42349250978447
"Orny13";5493;"Orny";"Français";"Vaud";3,47033426134804e-05;2008;2013;0,340651355670496;0,447047880490685
"Oron13";5805;"Oron";"Français";"Vaud";0,000479371715683575;2008;2013;0,755967387465863;-0,0084395506131263
"Orsières13";6034;"Orsières";"Français";"Valais";0,000476302143101323;2008;2013;-1,77352495932467;-0,7270895729058
"Orvin13";438;"Orvin";"Français";"Berne";0,000147160777609733;2008;2013;1,11296599124585;-1,8852561076267
"Orzens13";5925;"Orzens";"Français";"Vaud";3,4999567100439e-05;2008;2013;0,0733464215184442;-0,782948512216996
"Oulens-sous-Echallens13";5529;"Oulens-sous-Echallens";"Français";"Vaud";6,41712394031048e-05;2008;2013;-0,808018198294442;0,599961646640298
"Pailly13";5530;"Pailly";"Français";"Vaud";5,53542678075787e-05;2008;2013;-1,04270850371418;0,0528811275921947
"Paudex13";5588;"Paudex";"Français";"Vaud";0,000154861010051768;2008;2013;-0,559417917641762;1,14657234514628
"Payerne13";5822;"Payerne";"Français";"Vaud";0,000762587010589946;2008;2013;-0,775673549057242;0,015877152631119
"Penthalaz13";5495;"Penthalaz";"Français";"Vaud";0,000282058302163829;2008;2013;0,337124548059825;0,526171151312922
"Penthaz13";5496;"Penthaz";"Français";"Vaud";0,000146006473756808;2008;2013;0,0954218010050152;0,268505609559558
"Penthéréaz13";5531;"Penthéréaz";"Français";"Vaud";4,79711944532727e-05;2008;2013;-0,0603654751990203;0,952304435569347
"Perly-Certoux13";6632;"Perly-Certoux";"Français";"Genève";0,000311322209074687;2008;2013;0,883143178792739;0,717453520021336
"Perrefitte13";701;"Perrefitte";"Français";"Berne";7,20902061792971e-05;2008;2013;1,40507418924034;-2,55586223992613
"Perroy13";5860;"Perroy";"Français";"Vaud";0,000135703013340856;2008;2013;-0,467415995452103;0,863498980263536
"Péry-La Heutte13";450;"Péry-La Heutte";"Français";"Berne";0,000245382688639867;2008;2013;0,791363348296762;-1,62343453439264
"Petit-Val13";716;"Petit-Val";"Français";"Berne";7,74195853995761e-05;2008;2013;1,22504772169666;-2,10131496324158
"Pierrafortscha13";2216;"Pierrafortscha";"Français";"Fribourg";2,44132029271618e-05;2008;2013;-1,03761874384324;0,186763156437455
"Plan-les-Ouates13";6633;"Plan-les-Ouates";"Français";"Genève";0,000899974980932121;2008;2013;0,888205828646005;1,17990312689744
"Plateau de Diesse13";726;"Plateau de Diesse";"Français";"Berne";0,000258191838698252;2008;2013;1,2852580246582;-0,813964108584522
"Pleigne13";6719;"Pleigne";"Français";"Jura";5,62590404253546e-05;2008;2013;0,361720731405144;-0,728310589001999
"Poliez-Pittet13";5533;"Poliez-Pittet";"Français";"Vaud";7,81088161699341e-05;2008;2013;-0,596111607994116;0,375694632767642
"Pompaples13";5497;"Pompaples";"Français";"Vaud";7,9355964191115e-05;2008;2013;0,885927117703767;0,477230193267381
"Pomy13";5926;"Pomy";"Français";"Vaud";8,05397888618229e-05;2008;2013;-1,0372438352197;0,259381500899439
"Pont-en-Ogoz13";2122;"Pont-en-Ogoz";"Français";"Fribourg";0,000204257226290926;2008;2013;0,60630471538063;-0,605607084079794
"Pont-la-Ville13";2147;"Pont-la-Ville";"Français";"Fribourg";6,84919628767234e-05;2008;2013;-1,21645969063644;-0,420230133121957
"Ponthaux13";2217;"Ponthaux";"Français";"Fribourg";7,43669427955406e-05;2008;2013;0,50872829281149;-0,133658265701002
"Porrentruy13";6800;"Porrentruy";"Français";"Jura";0,000877756893194682;2008;2013;1,02048654894551;0,300080700892324
"Port-Valais13";6154;"Port-Valais";"Français";"Valais";0,000264649747169376;2008;2013;-0,180139190282919;-1,12604976625309
"Prangins13";5725;"Prangins";"Français";"Vaud";0,000347300672139343;2008;2013;-0,207978615771054;1,60805571876985
"Pregny-Chambésy13";6634;"Pregny-Chambésy";"Français";"Genève";0,000305891992428506;2008;2013;-0,428910314986721;1,4498701786994
"Premier13";5759;"Premier";"Français";"Vaud";3,70065953272965e-05;2008;2013;0,0971215908365084;0,865448500037223
"Presinge13";6635;"Presinge";"Français";"Genève";8,55475214416543e-05;2008;2013;1,20503857502514;1,31514159708233
"Préverenges13";5643;"Préverenges";"Français";"Vaud";0,000450586423146508;2008;2013;0,0747879223014508;1,06014911150075
"Prévondavaux13";2038;"Prévondavaux";"Français";"Fribourg";1,1172022779796e-05;2008;2013;0,221721229773468;-2,19334229935415
"Prévonloup13";5683;"Prévonloup";"Français";"Vaud";1,93876780160175e-05;2008;2013;-1,44874479219012;1,08372450279441
"Prez13";2237;"Prez";"Français";"Fribourg";0,000237600627015503;2008;2013;0,776579445978101;-0,382947955914473
"Prilly13";5589;"Prilly";"Français";"Vaud";0,00114702521786604;2008;2013;1,46808214702792;0,662012539626517
"Provence13";5566;"Provence";"Français";"Vaud";3,98582926528367e-05;2008;2013;1,05358263919198;-0,37816314704959
"Puidoux13";5607;"Puidoux";"Français";"Vaud";0,000266373430234795;2008;2013;-0,262317815278742;0,774752370951705
"Pully13";5590;"Pully";"Français";"Vaud";0,00217836296752633;2008;2013;-0,4654251520317;1,68499599363882
"Puplinge13";6636;"Puplinge";"Français";"Genève";0,000271715436482486;2008;2013;0,781175338994586;1,19159092876975
"Rances13";5760;"Rances";"Français";"Vaud";6,12894903180181e-05;2008;2013;-0,33194204024085;-0,380418773272564
"Reconvilier13";703;"Reconvilier";"Français";"Berne";0,000304893193636443;2008;2013;1,00410397903032;-1,9966381738925
"Remaufens13";2333;"Remaufens";"Français";"Fribourg";0,000116349432280992;2008;2013;0,262546375442858;-0,561053060334092
"Renan (BE)13";441;"Renan (BE)";"Français";"Berne";0,000113166759519695;2008;2013;0,906825475258838;-0,905346701977826
"Renens (VD)13";5591;"Renens (VD)";"Français";"Vaud";0,0013023488103594;2008;2013;2,1483153503947;0,451137301916313
"Rennaz13";5412;"Rennaz";"Français";"Vaud";5,22675227912996e-05;2008;2013;-0,337114847437097;-0,0865079730177403
"Riaz13";2148;"Riaz";"Français";"Fribourg";0,000264412625483964;2008;2013;0,106451523202291;-0,786543551475219
"Riddes13";6139;"Riddes";"Français";"Valais";0,000310825348989744;2008;2013;-1,3738699324401;-1,24713909542196
"Rivaz13";5609;"Rivaz";"Français";"Vaud";5,73806150227161e-05;2008;2013;-1,12517816075671;1,40819753749671
"Roche (VD)13";5413;"Roche (VD)";"Français";"Vaud";0,00010218778850659;2008;2013;0,634395248246204;-0,640586732362135
"Rochefort13";6413;"Rochefort";"Français";"Neuchâtel";0,000178751085614131;2008;2013;0,458047116981201;0,187327116792075
"Roches (BE)13";704;"Roches (BE)";"Français";"Berne";3,62731209291439e-05;2008;2013;0,332915664751742;-2,9070195717685
"Rolle13";5861;"Rolle";"Français";"Vaud";0,000408687830675887;2008;2013;0,0737864486820069;1,36134236142422
"Romainmôtier-Envy13";5761;"Romainmôtier-Envy";"Français";"Vaud";5,86116638869971e-05;2008;2013;2,45227113009904;0,539671932363635
"Romanel-sur-Lausanne13";5592;"Romanel-sur-Lausanne";"Français";"Vaud";0,000332096628363053;2008;2013;0,693667950169595;0,41832154910651
"Romanel-sur-Morges13";5645;"Romanel-sur-Morges";"Français";"Vaud";5,80728787694129e-05;2008;2013;-1,51861344487627;1,21529965811833
"Romont (BE)13";442;"Romont (BE)";"Français";"Berne";2,86807722074589e-05;2008;2013;0,902403640216647;-2,28576449282118
"Romont (FR)13";2096;"Romont (FR)";"Français";"Fribourg";0,000507891086428446;2008;2013;0,0504158545802489;-0,395285508825046
"Ropraz13";5798;"Ropraz";"Français";"Vaud";4,76298923269943e-05;2008;2013;-1,18966476901134;0,120689573763596
"Rossemaison13";6721;"Rossemaison";"Français";"Jura";8,29868607106116e-05;2008;2013;1,2640355242517;-0,174045167943805
"Rossenges13";5684;"Rossenges";"Français";"Vaud";1,03517578866524e-05;2008;2013;-1,84683646784917;-0,233528402571538
"Rossinière13";5842;"Rossinière";"Français";"Vaud";6,05306833894683e-05;2008;2013;-0,994967541091172;0,138065385527909
"Rougemont13";5843;"Rougemont";"Français";"Vaud";7,81131092784407e-05;2008;2013;-2,54121680199461;-0,0210568354988421
"Rovray13";5928;"Rovray";"Français";"Vaud";2,80855158504842e-05;2008;2013;-2,49641510385643;-0,159797030075999
"Rue13";2097;"Rue";"Français";"Fribourg";0,000148448484574865;2008;2013;0,363596056454233;-0,865248728583798
"Rueyres13";5534;"Rueyres";"Français";"Vaud";3,08910622595779e-05;2008;2013;-1,01788459258552;0,464857545671026
"Russin13";6637;"Russin";"Français";"Genève";7,37833285382219e-05;2008;2013;-0,110963012800318;1,35886252325909
"Saicourt13";706;"Saicourt";"Français";"Berne";8,97196420621614e-05;2008;2013;0,405237661196207;-2,72266568916509
"Saignelégier13";6757;"Saignelégier";"Français";"Jura";0,000336321047133593;2008;2013;2,36252126611647;0,131708720969566
"Saillon13";6140;"Saillon";"Français";"Valais";0,000215445357297569;2008;2013;-0,602486218781307;-0,594973125544651
"Saint-Aubin (FR)13";2041;"Saint-Aubin (FR)";"Français";"Fribourg";0,000208277099604335;2008;2013;-0,529547537705553;-0,581086439112321
"Saint-Barthélemy (VD)13";5535;"Saint-Barthélemy (VD)";"Français";"Vaud";7,18741493411561e-05;2008;2013;0,685112726663562;-0,113941909993368
"Saint-Blaise13";6459;"Saint-Blaise";"Français";"Neuchâtel";0,000446709746165005;2008;2013;-0,171356169090694;1,04165129659639
"Saint-Brais13";6758;"Saint-Brais";"Français";"Jura";3,92046668826997e-05;2008;2013;2,27593654994631;-1,24965530959947
"Saint-Cergue13";5727;"Saint-Cergue";"Français";"Vaud";0,000147995256272513;2008;2013;1,02864378989845;0,227325619749608
"Saint-George13";5434;"Saint-George";"Français";"Vaud";8,07383451302553e-05;2008;2013;0,123192415224698;0,95212196192871
"Saint-Gingolph13";6155;"Saint-Gingolph";"Français";"Valais";0,000106244776045371;2008;2013;-0,126475353366586;-1,17003586050316
"Saint-Imier13";443;"Saint-Imier";"Français";"Berne";0,000666306847015704;2008;2013;1,12067641059373;-0,723127963817131
"Saint-Légier-La Chiésaz13";5888;"Saint-Légier-La Chiésaz";"Français";"Vaud";0,000523106685317914;2008;2013;-0,920247277258451;1,49682432537595
"Saint-Léonard13";6246;"Saint-Léonard";"Français";"Valais";0,00030141914825168;2008;2013;-1,07121641005725;-0,654046680223432
"Saint-Livres13";5435;"Saint-Livres";"Français";"Vaud";6,82561321471794e-05;2008;2013;0,0204326404775592;0,506308584325989
"Saint-Martin (FR)13";2335;"Saint-Martin (FR)";"Français";"Fribourg";0,000124681714949433;2008;2013;0,420777944964065;-0,593520969971831
"Saint-Martin (VS)13";6087;"Saint-Martin (VS)";"Français";"Valais";0,000185763878359739;2008;2013;-1,72453931537217;-0,223510950015679
"Saint-Maurice13";6217;"Saint-Maurice";"Français";"Valais";0,00054866463353511;2008;2013;-0,274633005708425;-0,251979461669678
"Saint-Oyens13";5436;"Saint-Oyens";"Français";"Vaud";3,61436805174604e-05;2008;2013;-1,56855415189222;-0,317857490298247
